Trained On,Tested On,Model,Accuracy,,,
b1000d10.csv,b1000d100.csv,DecisionTreeClassifier(),0.488518519,,0.542273663,0.248793126
b1000d10.csv,b1000d30.csv,DecisionTreeClassifier(),0.572222222,,0.646085391,0.197590672
b1000d10.csv,b100d10.csv,DecisionTreeClassifier(),0.863333333,,0.481270576,0.245804452
b1000d10.csv,b100d100.csv,DecisionTreeClassifier(),0.5,,0.560720165,0.210580201
b1000d10.csv,b100d30.csv,DecisionTreeClassifier(),0.493703704,,0.680781893,0.180455059
b1000d10.csv,b5000d10.csv,DecisionTreeClassifier(),0.982592593,,,
b1000d10.csv,b5000d100.csv,DecisionTreeClassifier(),0.474074074,,,
b1000d10.csv,b5000d30.csv,DecisionTreeClassifier(),0.547407407,,,
b1000d100.csv,b1000d10.csv,DecisionTreeClassifier(),0.5,,,
b1000d100.csv,b1000d30.csv,DecisionTreeClassifier(),0.5,,,
b1000d100.csv,b100d10.csv,DecisionTreeClassifier(),0.495185185,,,
b1000d100.csv,b100d100.csv,DecisionTreeClassifier(),0.881851852,,,
b1000d100.csv,b100d30.csv,DecisionTreeClassifier(),0.456666667,,,
b1000d100.csv,b5000d10.csv,DecisionTreeClassifier(),0.448148148,,,
b1000d100.csv,b5000d100.csv,DecisionTreeClassifier(),0.957407407,,,
b1000d100.csv,b5000d30.csv,DecisionTreeClassifier(),0.481851852,,,
b1000d30.csv,b1000d10.csv,DecisionTreeClassifier(),0.497777778,,,
b1000d30.csv,b1000d100.csv,DecisionTreeClassifier(),0.595555556,,,
b1000d30.csv,b100d10.csv,DecisionTreeClassifier(),0.445925926,,,
b1000d30.csv,b100d100.csv,DecisionTreeClassifier(),0.504444444,,,
b1000d30.csv,b100d30.csv,DecisionTreeClassifier(),0.877777778,,,
b1000d30.csv,b5000d10.csv,DecisionTreeClassifier(),0.498888889,,,
b1000d30.csv,b5000d100.csv,DecisionTreeClassifier(),0.58962963,,,
b1000d30.csv,b5000d30.csv,DecisionTreeClassifier(),0.973703704,,,
b100d10.csv,b1000d10.csv,DecisionTreeClassifier(),0.74962963,,,
b100d10.csv,b1000d100.csv,DecisionTreeClassifier(),0.489259259,,,
b100d10.csv,b1000d30.csv,DecisionTreeClassifier(),0.32,,,
b100d10.csv,b100d100.csv,DecisionTreeClassifier(),0.49962963,,,
b100d10.csv,b100d30.csv,DecisionTreeClassifier(),0.56037037,,,
b100d10.csv,b5000d10.csv,DecisionTreeClassifier(),0.59,,,
b100d10.csv,b5000d100.csv,DecisionTreeClassifier(),0.472962963,,,
b100d10.csv,b5000d30.csv,DecisionTreeClassifier(),0.322222222,,,
b100d100.csv,b1000d10.csv,DecisionTreeClassifier(),0.166666667,,,
b100d100.csv,b1000d100.csv,DecisionTreeClassifier(),0.955185185,,,
b100d100.csv,b1000d30.csv,DecisionTreeClassifier(),0.222222222,,,
b100d100.csv,b100d10.csv,DecisionTreeClassifier(),0.166666667,,,
b100d100.csv,b100d30.csv,DecisionTreeClassifier(),0.223703704,,,
b100d100.csv,b5000d10.csv,DecisionTreeClassifier(),0.166666667,,,
b100d100.csv,b5000d100.csv,DecisionTreeClassifier(),0.930740741,,,
b100d100.csv,b5000d30.csv,DecisionTreeClassifier(),0.222222222,,,
b100d30.csv,b1000d10.csv,DecisionTreeClassifier(),0.222592593,,,
b100d30.csv,b1000d100.csv,DecisionTreeClassifier(),0.62,,,
b100d30.csv,b1000d30.csv,DecisionTreeClassifier(),0.958888889,,,
b100d30.csv,b100d10.csv,DecisionTreeClassifier(),0.242962963,,,
b100d30.csv,b100d100.csv,DecisionTreeClassifier(),0.671481481,,,
b100d30.csv,b5000d10.csv,DecisionTreeClassifier(),0.222222222,,,
b100d30.csv,b5000d100.csv,DecisionTreeClassifier(),0.572222222,,,
b100d30.csv,b5000d30.csv,DecisionTreeClassifier(),0.881851852,,,
b5000d10.csv,b1000d10.csv,DecisionTreeClassifier(),0.998148148,,,
b5000d10.csv,b1000d100.csv,DecisionTreeClassifier(),0.488518519,,,
b5000d10.csv,b1000d30.csv,DecisionTreeClassifier(),0.571851852,,,
b5000d10.csv,b100d10.csv,DecisionTreeClassifier(),0.852222222,,,
b5000d10.csv,b100d100.csv,DecisionTreeClassifier(),0.5,,,
b5000d10.csv,b100d30.csv,DecisionTreeClassifier(),0.498148148,,,
b5000d10.csv,b5000d100.csv,DecisionTreeClassifier(),0.474074074,,,
b5000d10.csv,b5000d30.csv,DecisionTreeClassifier(),0.56037037,,,
b5000d100.csv,b1000d10.csv,DecisionTreeClassifier(),0.166666667,,,
b5000d100.csv,b1000d100.csv,DecisionTreeClassifier(),0.938148148,,,
b5000d100.csv,b1000d30.csv,DecisionTreeClassifier(),0.222222222,,,
b5000d100.csv,b100d10.csv,DecisionTreeClassifier(),0.166666667,,,
b5000d100.csv,b100d100.csv,DecisionTreeClassifier(),0.96,,,
b5000d100.csv,b100d30.csv,DecisionTreeClassifier(),0.224074074,,,
b5000d100.csv,b5000d10.csv,DecisionTreeClassifier(),0.166666667,,,
b5000d100.csv,b5000d30.csv,DecisionTreeClassifier(),0.222222222,,,
b5000d30.csv,b1000d10.csv,DecisionTreeClassifier(),0.5,,,
b5000d30.csv,b1000d100.csv,DecisionTreeClassifier(),0.580740741,,,
b5000d30.csv,b1000d30.csv,DecisionTreeClassifier(),0.986296296,,,
b5000d30.csv,b100d10.csv,DecisionTreeClassifier(),0.444814815,,,
b5000d30.csv,b100d100.csv,DecisionTreeClassifier(),0.499259259,,,
b5000d30.csv,b100d30.csv,DecisionTreeClassifier(),0.87962963,,,
b5000d30.csv,b5000d10.csv,DecisionTreeClassifier(),0.5,,,
b5000d30.csv,b5000d100.csv,DecisionTreeClassifier(),0.565925926,,,
b1000d10.csv,b1000d100.csv,GradientBoostingClassifier(),0.426666667,,,
b1000d10.csv,b1000d30.csv,GradientBoostingClassifier(),0.57037037,,,
b1000d10.csv,b100d10.csv,GradientBoostingClassifier(),0.823333333,,,
b1000d10.csv,b100d100.csv,GradientBoostingClassifier(),0.402592593,,,
b1000d10.csv,b100d30.csv,GradientBoostingClassifier(),0.436666667,,,
b1000d10.csv,b5000d10.csv,GradientBoostingClassifier(),0.981111111,,,
b1000d10.csv,b5000d100.csv,GradientBoostingClassifier(),0.41,,,
b1000d10.csv,b5000d30.csv,GradientBoostingClassifier(),0.541111111,,,
b1000d100.csv,b1000d10.csv,GradientBoostingClassifier(),0.40962963,,,
b1000d100.csv,b1000d30.csv,GradientBoostingClassifier(),0.56,,,
b1000d100.csv,b100d10.csv,GradientBoostingClassifier(),0.354444444,,,
b1000d100.csv,b100d100.csv,GradientBoostingClassifier(),0.975555556,,,
b1000d100.csv,b100d30.csv,GradientBoostingClassifier(),0.553333333,,,
b1000d100.csv,b5000d10.csv,GradientBoostingClassifier(),0.445555556,,,
b1000d100.csv,b5000d100.csv,GradientBoostingClassifier(),0.96,,,
b1000d100.csv,b5000d30.csv,GradientBoostingClassifier(),0.586666667,,,
b1000d30.csv,b1000d10.csv,GradientBoostingClassifier(),0.52962963,,,
b1000d30.csv,b1000d100.csv,GradientBoostingClassifier(),0.662592593,,,
b1000d30.csv,b100d10.csv,GradientBoostingClassifier(),0.57962963,,,
b1000d30.csv,b100d100.csv,GradientBoostingClassifier(),0.669259259,,,
b1000d30.csv,b100d30.csv,GradientBoostingClassifier(),0.99,,,
b1000d30.csv,b5000d10.csv,GradientBoostingClassifier(),0.497037037,,,
b1000d30.csv,b5000d100.csv,GradientBoostingClassifier(),0.650740741,,,
b1000d30.csv,b5000d30.csv,GradientBoostingClassifier(),0.964444444,,,
b100d10.csv,b1000d10.csv,GradientBoostingClassifier(),0.998148148,,,
b100d10.csv,b1000d100.csv,GradientBoostingClassifier(),0.654814815,,,
b100d10.csv,b1000d30.csv,GradientBoostingClassifier(),0.648518519,,,
b100d10.csv,b100d100.csv,GradientBoostingClassifier(),0.661111111,,,
b100d10.csv,b100d30.csv,GradientBoostingClassifier(),0.671111111,,,
b100d10.csv,b5000d10.csv,GradientBoostingClassifier(),0.972222222,,,
b100d10.csv,b5000d100.csv,GradientBoostingClassifier(),0.638148148,,,
b100d10.csv,b5000d30.csv,GradientBoostingClassifier(),0.634814815,,,
b100d100.csv,b1000d10.csv,GradientBoostingClassifier(),0.605925926,,,
b100d100.csv,b1000d100.csv,GradientBoostingClassifier(),0.944074074,,,
b100d100.csv,b1000d30.csv,GradientBoostingClassifier(),0.658888889,,,
b100d100.csv,b100d10.csv,GradientBoostingClassifier(),0.659259259,,,
b100d100.csv,b100d30.csv,GradientBoostingClassifier(),0.648888889,,,
b100d100.csv,b5000d10.csv,GradientBoostingClassifier(),0.448148148,,,
b100d100.csv,b5000d100.csv,GradientBoostingClassifier(),0.83,,,
b100d100.csv,b5000d30.csv,GradientBoostingClassifier(),0.612962963,,,
b100d30.csv,b1000d10.csv,GradientBoostingClassifier(),0.597037037,,,
b100d30.csv,b1000d100.csv,GradientBoostingClassifier(),0.513333333,,,
b100d30.csv,b1000d30.csv,GradientBoostingClassifier(),0.934074074,,,
b100d30.csv,b100d10.csv,GradientBoostingClassifier(),0.585555556,,,
b100d30.csv,b100d100.csv,GradientBoostingClassifier(),0.578148148,,,
b100d30.csv,b5000d10.csv,GradientBoostingClassifier(),0.444074074,,,
b100d30.csv,b5000d100.csv,GradientBoostingClassifier(),0.49962963,,,
b100d30.csv,b5000d30.csv,GradientBoostingClassifier(),0.760740741,,,
b5000d10.csv,b1000d10.csv,GradientBoostingClassifier(),0.997037037,,,
b5000d10.csv,b1000d100.csv,GradientBoostingClassifier(),0.623333333,,,
b5000d10.csv,b1000d30.csv,GradientBoostingClassifier(),0.668518519,,,
b5000d10.csv,b100d10.csv,GradientBoostingClassifier(),0.961111111,,,
b5000d10.csv,b100d100.csv,GradientBoostingClassifier(),0.608888889,,,
b5000d10.csv,b100d30.csv,GradientBoostingClassifier(),0.661851852,,,
b5000d10.csv,b5000d100.csv,GradientBoostingClassifier(),0.584814815,,,
b5000d10.csv,b5000d30.csv,GradientBoostingClassifier(),0.667777778,,,
b5000d100.csv,b1000d10.csv,GradientBoostingClassifier(),0.333333333,,,
b5000d100.csv,b1000d100.csv,GradientBoostingClassifier(),0.97962963,,,
b5000d100.csv,b1000d30.csv,GradientBoostingClassifier(),0.412962963,,,
b5000d100.csv,b100d10.csv,GradientBoostingClassifier(),0.333333333,,,
b5000d100.csv,b100d100.csv,GradientBoostingClassifier(),0.967037037,,,
b5000d100.csv,b100d30.csv,GradientBoostingClassifier(),0.437777778,,,
b5000d100.csv,b5000d10.csv,GradientBoostingClassifier(),0.333333333,,,
b5000d100.csv,b5000d30.csv,GradientBoostingClassifier(),0.401851852,,,
b5000d30.csv,b1000d10.csv,GradientBoostingClassifier(),0.50037037,,,
b5000d30.csv,b1000d100.csv,GradientBoostingClassifier(),0.618148148,,,
b5000d30.csv,b1000d30.csv,GradientBoostingClassifier(),0.991481481,,,
b5000d30.csv,b100d10.csv,GradientBoostingClassifier(),0.545925926,,,
b5000d30.csv,b100d100.csv,GradientBoostingClassifier(),0.624444444,,,
b5000d30.csv,b100d30.csv,GradientBoostingClassifier(),0.987037037,,,
b5000d30.csv,b5000d10.csv,GradientBoostingClassifier(),0.475185185,,,
b5000d30.csv,b5000d100.csv,GradientBoostingClassifier(),0.622962963,,,
b1000d10.csv,b1000d100.csv,LinearSVC(),0.166666667,,,
b1000d10.csv,b1000d30.csv,LinearSVC(),0.17,,,
b1000d10.csv,b100d10.csv,LinearSVC(),0.768888889,,,
b1000d10.csv,b100d100.csv,LinearSVC(),0.166666667,,,
b1000d10.csv,b100d30.csv,LinearSVC(),0.166666667,,,
b1000d10.csv,b5000d10.csv,LinearSVC(),0.970740741,,,
b1000d10.csv,b5000d100.csv,LinearSVC(),0.167037037,,,
b1000d10.csv,b5000d30.csv,LinearSVC(),0.167407407,,,
b1000d100.csv,b1000d10.csv,LinearSVC(),0.664444444,,,
b1000d100.csv,b1000d30.csv,LinearSVC(),0.45037037,,,
b1000d100.csv,b100d10.csv,LinearSVC(),0.584814815,,,
b1000d100.csv,b100d100.csv,LinearSVC(),0.928888889,,,
b1000d100.csv,b100d30.csv,LinearSVC(),0.475925926,,,
b1000d100.csv,b5000d10.csv,LinearSVC(),0.511111111,,,
b1000d100.csv,b5000d100.csv,LinearSVC(),0.895185185,,,
b1000d100.csv,b5000d30.csv,LinearSVC(),0.338148148,,,
b1000d30.csv,b1000d10.csv,LinearSVC(),0.512962963,,,
b1000d30.csv,b1000d100.csv,LinearSVC(),0.42037037,,,
b1000d30.csv,b100d10.csv,LinearSVC(),0.334074074,,,
b1000d30.csv,b100d100.csv,LinearSVC(),0.335925926,,,
b1000d30.csv,b100d30.csv,LinearSVC(),0.820740741,,,
b1000d30.csv,b5000d10.csv,LinearSVC(),0.475555556,,,
b1000d30.csv,b5000d100.csv,LinearSVC(),0.42,,,
b1000d30.csv,b5000d30.csv,LinearSVC(),0.864444444,,,
b100d10.csv,b1000d10.csv,LinearSVC(),0.915925926,,,
b100d10.csv,b1000d100.csv,LinearSVC(),0.173703704,,,
b100d10.csv,b1000d30.csv,LinearSVC(),0.27037037,,,
b100d10.csv,b100d100.csv,LinearSVC(),0.168148148,,,
b100d10.csv,b100d30.csv,LinearSVC(),0.216296296,,,
b100d10.csv,b5000d10.csv,LinearSVC(),0.825555556,,,
b100d10.csv,b5000d100.csv,LinearSVC(),0.175185185,,,
b100d10.csv,b5000d30.csv,LinearSVC(),0.270740741,,,
b100d100.csv,b1000d10.csv,LinearSVC(),0.556296296,,,
b100d100.csv,b1000d100.csv,LinearSVC(),0.838148148,,,
b100d100.csv,b1000d30.csv,LinearSVC(),0.475925926,,,
b100d100.csv,b100d10.csv,LinearSVC(),0.614074074,,,
b100d100.csv,b100d30.csv,LinearSVC(),0.622962963,,,
b100d100.csv,b5000d10.csv,LinearSVC(),0.412962963,,,
b100d100.csv,b5000d100.csv,LinearSVC(),0.773333333,,,
b100d100.csv,b5000d30.csv,LinearSVC(),0.354444444,,,
b100d30.csv,b1000d10.csv,LinearSVC(),0.602592593,,,
b100d30.csv,b1000d100.csv,LinearSVC(),0.227407407,,,
b100d30.csv,b1000d30.csv,LinearSVC(),0.805185185,,,
b100d30.csv,b100d10.csv,LinearSVC(),0.545185185,,,
b100d30.csv,b100d100.csv,LinearSVC(),0.217777778,,,
b100d30.csv,b5000d10.csv,LinearSVC(),0.478888889,,,
b100d30.csv,b5000d100.csv,LinearSVC(),0.231851852,,,
b100d30.csv,b5000d30.csv,LinearSVC(),0.671481481,,,
b5000d10.csv,b1000d10.csv,LinearSVC(),0.947037037,,,
b5000d10.csv,b1000d100.csv,LinearSVC(),0.166666667,,,
b5000d10.csv,b1000d30.csv,LinearSVC(),0.320740741,,,
b5000d10.csv,b100d10.csv,LinearSVC(),0.597777778,,,
b5000d10.csv,b100d100.csv,LinearSVC(),0.166666667,,,
b5000d10.csv,b100d30.csv,LinearSVC(),0.295185185,,,
b5000d10.csv,b5000d100.csv,LinearSVC(),0.166666667,,,
b5000d10.csv,b5000d30.csv,LinearSVC(),0.33037037,,,
b5000d100.csv,b1000d10.csv,LinearSVC(),0.495185185,,,
b5000d100.csv,b1000d100.csv,LinearSVC(),0.924444444,,,
b5000d100.csv,b1000d30.csv,LinearSVC(),0.439259259,,,
b5000d100.csv,b100d10.csv,LinearSVC(),0.514814815,,,
b5000d100.csv,b100d100.csv,LinearSVC(),0.842592593,,,
b5000d100.csv,b100d30.csv,LinearSVC(),0.42037037,,,
b5000d100.csv,b5000d10.csv,LinearSVC(),0.386666667,,,
b5000d100.csv,b5000d30.csv,LinearSVC(),0.401851852,,,
b5000d30.csv,b1000d10.csv,LinearSVC(),0.533333333,,,
b5000d30.csv,b1000d100.csv,LinearSVC(),0.325185185,,,
b5000d30.csv,b1000d30.csv,LinearSVC(),0.895185185,,,
b5000d30.csv,b100d10.csv,LinearSVC(),0.355185185,,,
b5000d30.csv,b100d100.csv,LinearSVC(),0.293333333,,,
b5000d30.csv,b100d30.csv,LinearSVC(),0.734074074,,,
b5000d30.csv,b5000d10.csv,LinearSVC(),0.545555556,,,
b5000d30.csv,b5000d100.csv,LinearSVC(),0.331851852,,,
b1000d10.csv,b1000d100.csv,MLPClassifier(),0.321851852,,,
b1000d10.csv,b1000d30.csv,MLPClassifier(),0.345925926,,,
b1000d10.csv,b100d10.csv,MLPClassifier(),0.641851852,,,
b1000d10.csv,b100d100.csv,MLPClassifier(),0.32962963,,,
b1000d10.csv,b100d30.csv,MLPClassifier(),0.330740741,,,
b1000d10.csv,b5000d10.csv,MLPClassifier(),1,,,
b1000d10.csv,b5000d100.csv,MLPClassifier(),0.305925926,,,
b1000d10.csv,b5000d30.csv,MLPClassifier(),0.307407407,,,
b1000d100.csv,b1000d10.csv,MLPClassifier(),0.644444444,,,
b1000d100.csv,b1000d30.csv,MLPClassifier(),0.60037037,,,
b1000d100.csv,b100d10.csv,MLPClassifier(),0.577037037,,,
b1000d100.csv,b100d100.csv,MLPClassifier(),0.944074074,,,
b1000d100.csv,b100d30.csv,MLPClassifier(),0.595185185,,,
b1000d100.csv,b5000d10.csv,MLPClassifier(),0.444074074,,,
b1000d100.csv,b5000d100.csv,MLPClassifier(),0.919259259,,,
b1000d100.csv,b5000d30.csv,MLPClassifier(),0.47,,,
b1000d30.csv,b1000d10.csv,MLPClassifier(),0.512592593,,,
b1000d30.csv,b1000d100.csv,MLPClassifier(),0.418888889,,,
b1000d30.csv,b100d10.csv,MLPClassifier(),0.333333333,,,
b1000d30.csv,b100d100.csv,MLPClassifier(),0.334074074,,,
b1000d30.csv,b100d30.csv,MLPClassifier(),0.775555556,,,
b1000d30.csv,b5000d10.csv,MLPClassifier(),0.477777778,,,
b1000d30.csv,b5000d100.csv,MLPClassifier(),0.404444444,,,
b1000d30.csv,b5000d30.csv,MLPClassifier(),0.916296296,,,
b100d10.csv,b1000d10.csv,MLPClassifier(),0.997407407,,,
b100d10.csv,b1000d100.csv,MLPClassifier(),0.449259259,,,
b100d10.csv,b1000d30.csv,MLPClassifier(),0.588888889,,,
b100d10.csv,b100d100.csv,MLPClassifier(),0.461111111,,,
b100d10.csv,b100d30.csv,MLPClassifier(),0.503333333,,,
b100d10.csv,b5000d10.csv,MLPClassifier(),0.903333333,,,
b100d10.csv,b5000d100.csv,MLPClassifier(),0.442222222,,,
b100d10.csv,b5000d30.csv,MLPClassifier(),0.577407407,,,
b100d100.csv,b1000d10.csv,MLPClassifier(),0.501481481,,,
b100d100.csv,b1000d100.csv,MLPClassifier(),0.873333333,,,
b100d100.csv,b1000d30.csv,MLPClassifier(),0.397407407,,,
b100d100.csv,b100d10.csv,MLPClassifier(),0.664814815,,,
b100d100.csv,b100d30.csv,MLPClassifier(),0.664814815,,,
b100d100.csv,b5000d10.csv,MLPClassifier(),0.390740741,,,
b100d100.csv,b5000d100.csv,MLPClassifier(),0.802592593,,,
b100d100.csv,b5000d30.csv,MLPClassifier(),0.32,,,
b100d30.csv,b1000d10.csv,MLPClassifier(),0.663703704,,,
b100d30.csv,b1000d100.csv,MLPClassifier(),0.446296296,,,
b100d30.csv,b1000d30.csv,MLPClassifier(),0.865925926,,,
b100d30.csv,b100d10.csv,MLPClassifier(),0.60037037,,,
b100d30.csv,b100d100.csv,MLPClassifier(),0.452962963,,,
b100d30.csv,b5000d10.csv,MLPClassifier(),0.53,,,
b100d30.csv,b5000d100.csv,MLPClassifier(),0.448888889,,,
b100d30.csv,b5000d30.csv,MLPClassifier(),0.725185185,,,
b5000d10.csv,b1000d10.csv,MLPClassifier(),0.983333333,,,
b5000d10.csv,b1000d100.csv,MLPClassifier(),0.243703704,,,
b5000d10.csv,b1000d30.csv,MLPClassifier(),0.362222222,,,
b5000d10.csv,b100d10.csv,MLPClassifier(),0.712592593,,,
b5000d10.csv,b100d100.csv,MLPClassifier(),0.171481481,,,
b5000d10.csv,b100d30.csv,MLPClassifier(),0.342222222,,,
b5000d10.csv,b5000d100.csv,MLPClassifier(),0.224444444,,,
b5000d10.csv,b5000d30.csv,MLPClassifier(),0.35962963,,,
b5000d100.csv,b1000d10.csv,MLPClassifier(),0.647407407,,,
b5000d100.csv,b1000d100.csv,MLPClassifier(),0.932222222,,,
b5000d100.csv,b1000d30.csv,MLPClassifier(),0.509259259,,,
b5000d100.csv,b100d10.csv,MLPClassifier(),0.524814815,,,
b5000d100.csv,b100d100.csv,MLPClassifier(),0.865925926,,,
b5000d100.csv,b100d30.csv,MLPClassifier(),0.447037037,,,
b5000d100.csv,b5000d10.csv,MLPClassifier(),0.537407407,,,
b5000d100.csv,b5000d30.csv,MLPClassifier(),0.467037037,,,
b5000d30.csv,b1000d10.csv,MLPClassifier(),0.605555556,,,
b5000d30.csv,b1000d100.csv,MLPClassifier(),0.49,,,
b5000d30.csv,b1000d30.csv,MLPClassifier(),0.919259259,,,
b5000d30.csv,b100d10.csv,MLPClassifier(),0.394814815,,,
b5000d30.csv,b100d100.csv,MLPClassifier(),0.497037037,,,
b5000d30.csv,b100d30.csv,MLPClassifier(),0.82037037,,,
b5000d30.csv,b5000d10.csv,MLPClassifier(),0.614444444,,,
b5000d30.csv,b5000d100.csv,MLPClassifier(),0.477407407,,,
b1000d10.csv,b1000d100.csv,RandomForestClassifier(),0.426666667,,,
b1000d10.csv,b1000d30.csv,RandomForestClassifier(),0.623333333,,,
b1000d10.csv,b100d10.csv,RandomForestClassifier(),0.892962963,,,
b1000d10.csv,b100d100.csv,RandomForestClassifier(),0.405555556,,,
b1000d10.csv,b100d30.csv,RandomForestClassifier(),0.497777778,,,
b1000d10.csv,b5000d10.csv,RandomForestClassifier(),0.99962963,,,
b1000d10.csv,b5000d100.csv,RandomForestClassifier(),0.411851852,,,
b1000d10.csv,b5000d30.csv,RandomForestClassifier(),0.602962963,,,
b1000d100.csv,b1000d10.csv,RandomForestClassifier(),0.51962963,,,
b1000d100.csv,b1000d30.csv,RandomForestClassifier(),0.655555556,,,
b1000d100.csv,b100d10.csv,RandomForestClassifier(),0.506296296,,,
b1000d100.csv,b100d100.csv,RandomForestClassifier(),0.975925926,,,
b1000d100.csv,b100d30.csv,RandomForestClassifier(),0.634814815,,,
b1000d100.csv,b5000d10.csv,RandomForestClassifier(),0.421851852,,,
b1000d100.csv,b5000d100.csv,RandomForestClassifier(),0.968888889,,,
b1000d100.csv,b5000d30.csv,RandomForestClassifier(),0.60037037,,,
b1000d30.csv,b1000d10.csv,RandomForestClassifier(),0.70037037,,,
b1000d30.csv,b1000d100.csv,RandomForestClassifier(),0.66,,,
b1000d30.csv,b100d10.csv,RandomForestClassifier(),0.542962963,,,
b1000d30.csv,b100d100.csv,RandomForestClassifier(),0.669259259,,,
b1000d30.csv,b100d30.csv,RandomForestClassifier(),0.985925926,,,
b1000d30.csv,b5000d10.csv,RandomForestClassifier(),0.681111111,,,
b1000d30.csv,b5000d100.csv,RandomForestClassifier(),0.645925926,,,
b1000d30.csv,b5000d30.csv,RandomForestClassifier(),0.963703704,,,
b100d10.csv,b1000d10.csv,RandomForestClassifier(),0.99962963,,,
b100d10.csv,b1000d100.csv,RandomForestClassifier(),0.655925926,,,
b100d10.csv,b1000d30.csv,RandomForestClassifier(),0.651851852,,,
b100d10.csv,b100d100.csv,RandomForestClassifier(),0.651481481,,,
b100d10.csv,b100d30.csv,RandomForestClassifier(),0.67,,,
b100d10.csv,b5000d10.csv,RandomForestClassifier(),0.905925926,,,
b100d10.csv,b5000d100.csv,RandomForestClassifier(),0.639259259,,,
b100d10.csv,b5000d30.csv,RandomForestClassifier(),0.643333333,,,
b100d100.csv,b1000d10.csv,RandomForestClassifier(),0.52037037,,,
b100d100.csv,b1000d100.csv,RandomForestClassifier(),0.958888889,,,
b100d100.csv,b1000d30.csv,RandomForestClassifier(),0.657037037,,,
b100d100.csv,b100d10.csv,RandomForestClassifier(),0.661851852,,,
b100d100.csv,b100d30.csv,RandomForestClassifier(),0.67,,,
b100d100.csv,b5000d10.csv,RandomForestClassifier(),0.323703704,,,
b100d100.csv,b5000d100.csv,RandomForestClassifier(),0.844814815,,,
b100d100.csv,b5000d30.csv,RandomForestClassifier(),0.514444444,,,
b100d30.csv,b1000d10.csv,RandomForestClassifier(),0.706666667,,,
b100d30.csv,b1000d100.csv,RandomForestClassifier(),0.658148148,,,
b100d30.csv,b1000d30.csv,RandomForestClassifier(),0.989259259,,,
b100d30.csv,b100d10.csv,RandomForestClassifier(),0.702222222,,,
b100d30.csv,b100d100.csv,RandomForestClassifier(),0.670740741,,,
b100d30.csv,b5000d10.csv,RandomForestClassifier(),0.59962963,,,
b100d30.csv,b5000d100.csv,RandomForestClassifier(),0.643333333,,,
b100d30.csv,b5000d30.csv,RandomForestClassifier(),0.906296296,,,
b5000d10.csv,b1000d10.csv,RandomForestClassifier(),0.995925926,,,
b5000d10.csv,b1000d100.csv,RandomForestClassifier(),0.471111111,,,
b5000d10.csv,b1000d30.csv,RandomForestClassifier(),0.666296296,,,
b5000d10.csv,b100d10.csv,RandomForestClassifier(),0.881111111,,,
b5000d10.csv,b100d100.csv,RandomForestClassifier(),0.443333333,,,
b5000d10.csv,b100d30.csv,RandomForestClassifier(),0.52037037,,,
b5000d10.csv,b5000d100.csv,RandomForestClassifier(),0.424444444,,,
b5000d10.csv,b5000d30.csv,RandomForestClassifier(),0.666296296,,,
b5000d100.csv,b1000d10.csv,RandomForestClassifier(),0.5,,,
b5000d100.csv,b1000d100.csv,RandomForestClassifier(),0.971851852,,,
b5000d100.csv,b1000d30.csv,RandomForestClassifier(),0.658888889,,,
b5000d100.csv,b100d10.csv,RandomForestClassifier(),0.438148148,,,
b5000d100.csv,b100d100.csv,RandomForestClassifier(),0.97037037,,,
b5000d100.csv,b100d30.csv,RandomForestClassifier(),0.645555556,,,
b5000d100.csv,b5000d10.csv,RandomForestClassifier(),0.571111111,,,
b5000d100.csv,b5000d30.csv,RandomForestClassifier(),0.684444444,,,
b5000d30.csv,b1000d10.csv,RandomForestClassifier(),0.575555556,,,
b5000d30.csv,b1000d100.csv,RandomForestClassifier(),0.665925926,,,
b5000d30.csv,b1000d30.csv,RandomForestClassifier(),0.989259259,,,
b5000d30.csv,b100d10.csv,RandomForestClassifier(),0.485925926,,,
b5000d30.csv,b100d100.csv,RandomForestClassifier(),0.668148148,,,
b5000d30.csv,b100d30.csv,RandomForestClassifier(),0.985925926,,,
b5000d30.csv,b5000d10.csv,RandomForestClassifier(),0.638518519,,,
b5000d30.csv,b5000d100.csv,RandomForestClassifier(),0.65962963,,,
